sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
4611KARNATAKA,W162600074473001,,Belgaum,RAYBAG,Yebaratti,16.4333,74.7842,2019,9.48,1750,12,30,249,356,148,,560,62,98,190,5,0.58,0.00,1050.00,,,,2019,cgwb_2019.pdf
4612KARNATAKA,,,Belgaum,RAYBAG,Yedrav,,,,8.00,3100,0,116,653,396,135,,1315,240,174,171,3,0.59,,1860.00,,,,2019,cgwb_2019.pdf
4613KARNATAKA,W153300074470001,,Belgaum,SAMPGAON,Kittur1,15.5500,74.7833,2019,8.03,820,0,183,92,145,0,,175,22,29,126,4,0.58,0.00,492.00,,,,2019,cgwb_2019.pdf
4614KARNATAKA,W155230074423001,,Belgaum,SAMPGAON,Sutagatti1,15.8750,74.7083,2019,8.78,440,24,24,53,65,34,,150,22,23,45,5,0.31,0.94,264.00,,,,2019,cgwb_2019.pdf
,W150949076513302,,Bellary,,Allipuram1,15.1636,76.8592,2019,8.50,3600,51,283,449,277,0,,565,120,64,312,14,0.71,0.01,2160.00,,,,2019,cgwb_2019.pdf
4616KARNATAKA,W152400076420001,,Bellary,Bellary,Emmiganur,15.4000,76.7000,2019,8.40,3000,33,317,355,99,0,,410,78,52,234,12,2.40,0.11,1800.00,,,,2019,cgwb_2019.pdf
4617KARNATAKA,W145822075575501,,Bellary,Hadagalli,Dasarahally Tanda,14.9728,75.9653,2019,8.71,930,45,120,45,22,190,,180,32,24,91,0,1.18,0.04,558.00,,,,2019,cgwb_2019.pdf
4618KARNATAKA,W145900075480001,,Bellary,Hadagalli,Magala,14.9833,75.8000,2019,9.38,2900,60,230,433,97,31,,350,64,46,168,204,0.76,,1740.00,,,,2019,cgwb_2019.pdf
4619KARNATAKA,W145912076121801,,Bellary,Hadagalli,Uthangi,14.9867,76.2050,2019,9.45,3400,84,577,355,167,8,,375,60,54,196,300,0.85,0.04,2040.00,,,,2019,cgwb_2019.pdf
4620KARNATAKA,,,Bellary,Hospet,Danapura,15.1756,76.3711,2019,8.40,3500,39,268,505,116,35,,480,98,57,256,142,1.09,,2100.00,,,,2019,cgwb_2019.pdf
4621KARNATAKA,W152010076274001,,Bellary,Hospet,Hampi-A,15.3361,76.4611,2019,8.94,600,33,85,89,80,0,,265,42,39,36,8,0.47,0.02,360.00,,,,2019,cgwb_2019.pdf
4622KARNATAKA,W151700076220002,,Bellary,Hospet,Hospet-A,15.2833,76.3667,2019,8.76,770,57,139,55,56,0,,200,40,24,58,16,0.00,0.02,462.00,,,,2019,cgwb_2019.pdf
4624KARNATAKA,W151951076305901,,Bellary,Hospet,Venkatapura,15.3308,76.5164,2019,8.92,1250,42,384,135,41,187,,350,64,46,183,0,1.80,0.01,750.00,,,,2019,cgwb_2019.pdf
4625KARNATAKA,W145158076264901,,Bellary,Kudligi,Kakkuppi,14.8661,76.4469,2019,8.43,1470,60,126,270,131,5,,380,66,52,146,3,3.40,0.01,882.00,,,,2019,cgwb_2019.pdf
,W150200076290001,,Bellary,,Yeswanthanagar,15.0333,76.4833,2019,8.59,2400,78,171,391,116,39,,425,80,54,215,1,0.89,0.00,1440.00,,,,2019,cgwb_2019.pdf
4627KARNATAKA,W152230076502501,,Bellary,Siruguppa,Ganikallu,15.3750,76.8403,2019,8.98,590,54,146,41,17,10,,160,28,22,32,40,4.50,0.01,354.00,,,,2019,cgwb_2019.pdf
4628KARNATAKA,W152600076503001,,Bellary,Siruguppa,Sirigeri,15.4417,76.8417,2019,8.40,2700,33,177,383,118,18,,370,50,59,220,43,0.98,,1620.00,,,,2019,cgwb_2019.pdf
4629KARNATAKA,W153045076523002,,Bellary,Siruguppa,Tekkalakote A,15.5125,76.8750,2019,9.23,3700,96,445,540,165,0,,295,54,39,472,41,3.10,0.00,2220.00,,,,2019,cgwb_2019.pdf
4630KARNATAKA,W180152077022501,,Bidar,AURAD,Borgi,18.0311,77.0403,2019,8.73,1336,77,262,139,95,2,,220,36,31,155,19,0.61,0.00,801.60,,,,2019,cgwb_2019.pdf
4631KARNATAKA,,,Bidar,AURAD,Dongargaon,18.2583,77.2583,2019,8.56,595,33,122,21,58,27,,175,30,24,32,2,0.88,,357.00,,,,2019,cgwb_2019.pdf
4632KARNATAKA,W181650077222001,,Bidar,AURAD,Ekamba,18.2806,77.3722,2019,8.61,956,59,129,82,116,4,,140,36,12,118,11,2.24,0.00,573.60,,,,2019,cgwb_2019.pdf
4633KARNATAKA,W181423077220701,,Bidar,AURAD,Kandikheri,18.2397,77.3686,2019,8.47,1022,42,189,103,120,8,,235,38,34,95,16,0.75,0.00,613.20,,,,2019,cgwb_2019.pdf
4634KARNATAKA,,,Bidar,AURAD,Wadegaon,,,,8.67,1274,62,159,150,157,34,,265,42,39,162,7,0.51,,764.40,,,,2019,cgwb_2019.pdf
4635KARNATAKA,W174644077010201,,Bidar,BASAVAKALYAN,Islampur,17.7789,77.0172,2019,8.2,302,0,95,25,9,35,,105,26,10,16,0,0.21,0.00,181.20,,,,2019,cgwb_2019.pdf
4636KARNATAKA,W174830077030001,,Bidar,BASAVAKALYAN,Rajeshwar,17.8083,77.0500,2019,8.56,479,27,80,39,28,29,,145,36,13,33,0,0.69,0.00,287.40,,,,2019,cgwb_2019.pdf
,W174714076555901,,,,,17.7872,76.9331,2019,8.25,712,0,152,91,51,46,,170,30,23,68,4,1.00,0.00,427.20,,,,2019,cgwb_2019.pdf
4638KARNATAKA,W180507077053601,,Bidar,BHALKI,Saigaon,18.0853,77.0933,2019,8.48,690,33,134,64,60,2,,175,32,23,52,6,0.86,0.00,414.00,,,,2019,cgwb_2019.pdf
4639KARNATAKA,W175448077312502,,Bidar,BIDAR,Bidar1,17.9133,77.5172,2019,8.44,931,21,153,96,81,3,,175,36,21,92,11,1.56,0.00,558.60,,,,2019,cgwb_2019.pdf
4640KARNATAKA,W175606077305101,,Bidar,BIDAR,Chickpet A,17.9350,77.5014,2019,8.52,1400,36,167,179,200,1,,235,42,31,193,10,1.71,0.00,840.00,,,,2019,cgwb_2019.pdf
4641KARNATAKA,W175045077155501,,Bidar,HOMNABAD,Hallikhed A,17.8458,77.2653,2019,7.98,804,0,170,126,62,8,,210,38,28,65,6,0.08,0.15,482.40,,,,2019,cgwb_2019.pdf
4642KARNATAKA,,,Bidar,HOMNABAD,Nirna,17.7000,77.3167,2019,8.6,597,48,89,82,23,4,,130,24,17,72,1,0.38,,358.20,,,,2019,cgwb_2019.pdf
4643KARNATAKA,W181419077121101,,Bidar,HOMNABAD,Rampur,18.2386,77.2031,2019,8.52,749,39,147,83,50,9,,145,36,13,81,11,1.90,0.00,449.40,,,,2019,cgwb_2019.pdf
4644KARNATAKA,W162845076061201,,Bijapur,BASAVANA,BAGEVADIAgasabala Cross,16.4792,76.1033,2019,8.17,845,0,125,165,58,9,,250,88,7,75,5,0.68,0.00,507.00,,,,2019,cgwb_2019.pdf
4645KARNATAKA,,,Bijapur,BASAVANA,BAGEVADIBasavanabagewadi,,,,8.54,910,42,120,110,65,124,,290,97,11,104,5,1.80,,546.00,,,,2019,cgwb_2019.pdf
4646KARNATAKA,W163935076025501,,Bijapur,BASAVANA,BAGEVADIDindawar,16.6597,76.0486,2019,8.90,1182,36,274,178,58,52,,380,84,41,85,18,0.98,0.00,709.20,,,,2019,cgwb_2019.pdf
4647KARNATAKA,W163326076043801,,Bijapur,BASAVANA,BAGEVADIHuvinahipparagi,16.5572,76.0772,2019,7.79,2210,0,398,362,210,82,,360,72,44,385,18,1.13,0.00,1326.00,,,,2019,cgwb_2019.pdf
,W163900076010001,,,,,16.6500,76.0167,2019,7.33,1510,0,282,250,128,18,,450,116,39,140,12,1.32,0.00,906.00,,,,2019,cgwb_2019.pdf
4649KARNATAKA,W162610075410501,,Bijapur,BASAVANA,BAGEVADIKolhar,16.4361,75.6847,2019,7.69,1272,0,265,210,142,18,,550,76,88,55,14,0.96,0.01,763.20,,,,2019,cgwb_2019.pdf
4650KARNATAKA,W162230075540001,,Bijapur,BASAVANA,BAGEVADINidagundi,16.3750,75.9000,2019,8.77,1486,54,190,240,112,73,,100,12,17,280,12,0.43,,891.60,,,,2019,cgwb_2019.pdf
,W164200076040001,,,,,16.7000,76.0667,2019,8.96,5920,0,462,965,880,128,,1530,368,148,620,10,1.16,0.00,3552.00,,,,2019,cgwb_2019.pdf
4652KARNATAKA,W165330075473001,,Bijapur,BIJAPUR,Aliyabad,16.8917,75.7917,2019,8.21,1270,0,168,278,114,42,,350,112,17,105,43,1.36,0.00,762.00,,,,2019,cgwb_2019.pdf
4653KARNATAKA,,,Bijapur,BIJAPUR,Honnutagi,16.8333,75.8333,2019,8.16,2450,0,382,364,254,55,,920,288,49,128,12,1.36,,1470.00,,,,2019,cgwb_2019.pdf
4654KARNATAKA,W164905075535403,,Bijapur,BIJAPUR,Kumatagi A,16.8181,75.8983,2019,8.13,1015,0,198,126,120,71,,390,72,51,68,14,1.14,0.00,609.00,,,,2019,cgwb_2019.pdf
4655KARNATAKA,W164258075380401,,Bijapur,BIJAPUR,Sarawad,16.7161,75.6344,2019,8.21,1115,0,487,58,120,18,,300,76,27,126,10,1.74,0.00,669.00,,,,2019,cgwb_2019.pdf
4656KARNATAKA,,,Bijapur,INDI,Bhudihala,17.2453,75.9003,2019,8.21,1162,0,285,198,98,72,,520,168,24,48,10,0.98,,697.20,,,,2019,cgwb_2019.pdf
4657KARNATAKA,W171840075394001,,Bijapur,INDI,Chadchan,17.3111,75.6511,2019,8.16,7630,0,578,1656,648,132,,1450,506,45,1085,36,1.48,0.00,4578.00,,,,2019,cgwb_2019.pdf
4658KARNATAKA,W171915075500501,,Bijapur,INDI,Halsangi,17.3208,75.8347,2019,7.19,1932,0,328,318,124,42,,480,76,71,210,12,2.10,0.00,1159.20,,,,2019,cgwb_2019.pdf
4659KARNATAKA,,,Bijapur,INDI,Inchageri,,,,7.83,2230,0,362,340,198,76,,450,128,32,280,27,0.78,,1338.00,,,,2019,cgwb_2019.pdf
4660KARNATAKA,W172320075504001,,Bijapur,INDI,Newdhulikhed,17.3889,75.8444,2019,8.79,2720,66,114,438,390,147,,1050,300,73,138,15,1.23,0.00,1632.00,,,,2019,cgwb_2019.pdf
4661KARNATAKA,W170600075540001,,Bijapur,INDI,Nimbal,17.1000,75.9000,2019,7.69,945,0,219,118,78,56,,200,48,19,94,36,0.96,0.00,567.00,,,,2019,cgwb_2019.pdf
,W170800076020001,,,,,17.1333,76.0333,2019,8.17,2165,0,248,428,230,78,,750,236,39,180,42,1.84,0.00,1299.00,,,,2019,cgwb_2019.pdf
4663KARNATAKA,W170648075443501,,Bijapur,INDI,Sawalanga,17.1133,75.7431,2019,8.91,926,48,270,115,35,74,,370,96,32,82,12,1.28,,555.60,,,,2019,cgwb_2019.pdf
4664KARNATAKA,W171910075500501,,Bijapur,INDI,Yelagi,17.3194,75.8347,2019,7.10,1182,0,237,218,122,65,,550,152,41,48,13,0.86,0.00,709.20,,,,2019,cgwb_2019.pdf
4665KARNATAKA,W162638076150601,,Bijapur,MUDDEBIHAL,Bavur,16.4439,76.2517,2019,8.17,3715,0,382,625,395,118,,720,260,17,495,18,1.64,0.00,2229.00,,,,2019,cgwb_2019.pdf
4666KARNATAKA,W162800076203001,,Bijapur,MUDDEBIHAL,Maileswar A,16.4667,76.3417,2019,8.14,3720,0,398,710,224,110,,640,180,46,510,11,1.29,0.00,2232.00,,,,2019,cgwb_2019.pdf
4667KARNATAKA,,,Bijapur,MUDDEBIHAL,Muddebihal A,16.3333,76.1222,2019,7.58,1570,0,248,260,165,48,,400,104,34,165,16,1.47,,942.00,,,,2019,cgwb_2019.pdf
4668KARNATAKA,W161800076153001,,Bijapur,MUDDEBIHAL,Nagarbetta,16.3000,76.2583,2019,8.12,1295,0,378,176,105,28,,450,100,49,85,12,1.12,0.00,777.00,,,,2019,cgwb_2019.pdf
4669KARNATAKA,W161700076064501,,Bijapur,MUDDEBIHAL,Nebageri,16.2833,76.1125,2019,9.16,3590,54,327,670,318,78,,800,128,117,438,24,1.54,0.00,2154.00,,,,2019,cgwb_2019.pdf
4670KARNATAKA,,,Bijapur,SINDGI,Ambalanur,,,,8.73,1610,42,255,285,40,56,,150,56,2,285,12,1.28,,966.00,,,,2019,cgwb_2019.pdf
4671KARNATAKA,W165837076180101,,Bijapur,SINDGI,Ayeri,16.9769,76.3003,2019,8.70,2212,45,325,375,185,65,,800,248,44,186,12,1.60,0.00,1327.20,,,,2019,cgwb_2019.pdf
4672KARNATAKA,W164237076084401,,Bijapur,SINDGI,Bhudihaldon,16.7103,76.1456,2019,8.18,3325,0,542,685,142,18,,470,128,36,560,18,0.74,0.00,1995.00,,,,2019,cgwb_2019.pdf
,W164645076054502,,,,,16.7792,76.0958,2019,8.08,942,0,210,124,78,72,,350,96,27,45,10,1.21,0.00,565.20,,,,2019,cgwb_2019.pdf
4674KARNATAKA,W170800076180001,,Bijapur,SINDGI,Devanagao,17.1333,76.3000,2019,8.19,3020,0,384,510,318,55,,670,72,119,370,42,1.73,0.00,1812.00,,,,2019,cgwb_2019.pdf
4675KARNATAKA,W165523076141001,,Bijapur,SINDGI,Sindgi 1,16.9231,76.2336,2019,7.78,2218,64,345,374,214,78,,600,140,61,210,48,2.08,0.00,1330.80,,,,2019,cgwb_2019.pdf
,W170600076110001,,,,,17.1000,76.1833,2019,8.25,4010,0,426,586,480,51,,500,172,17,576,32,1.78,0.00,2406.00,,,,2019,cgwb_2019.pdf
4677KARNATAKA,W165145076205501,,Bijapur,SINDGI,Yankanchi,16.8625,76.3347,2019,8.71,3620,0,385,718,362,78,,750,220,49,386,128,1.37,0.00,2172.00,,,,2019,cgwb_2019.pdf
4678KARNATAKA,,,Bijapur,MUDDEBIHAL,Hullur,16.3542,75.9958,2019,7.80,732,0,218,126,48,62,,240,76,12,82,11,2.11,,439.20,,,,2019,cgwb_2019.pdf
4679KARNATAKA,W165551075505201,,Bijapur,BIJAPUR,Nagadhana,16.9308,75.8478,2019,8.19,2270,0,360,368,126,108,,620,112,83,218,19,0.89,,1362.00,,,,2019,cgwb_2019.pdf
4680KARNATAKA,W131800075460002,,Bijapur,SINDGI,Rampura,16.9697,76.2175,2019,7.81,1112,0,426,122,54,12,,550,132,54,32,11,1.78,0.00,667.20,,,,2019,cgwb_2019.pdf
4681KARNATAKA,,,Chamarajanagar,Gundlupet,Begur,11.9375,76.6669,2019,9.75,614,69,105,71,13,1,,155,30,19,71,2,0.19,,368.40,,,,2019,cgwb_2019.pdf
4682KARNATAKA,W114536076371901,,Chamarajanagar,Gundlupet,Honnegowdanahalli,11.7600,76.6169,2019,7.71,723,0,183,62,39,97,,200,32,29,60,2,0.67,0.00,433.80,,,,2019,cgwb_2019.pdf
4683KARNATAKA,W113800076383001,,Chamarajanagar,Gundlupet,Kekan Halla,11.6333,76.6342,2019,8.58,787,56,116,82,46,0,,195,34,27,59,5,1.27,0.00,472.20,,,,2019,cgwb_2019.pdf
4685KARNATAKA,W120850077043001,,Chamarajanagar,Kollegal,Uttaballi,12.1472,77.0675,2019,9.72,1558,86,273,146,137,60,,230,54,23,211,11,0.19,,934.80,,,,2019,cgwb_2019.pdf
4686KARNATAKA,W134034077410301,,CHIKBALLAPURA,CHIKBALLAPUR,Gudibandeii,13.6761,77.6842,2019,8.34,416,24,31,28,68,6,,85,20,8,39,6,1.10,0.77,249.60,,,,2019,cgwb_2019.pdf
,W133500077363001,,,,,13.5833,77.6008,2019,8.72,1501,51,291,238,99,16,,450,82,59,119,20,0.71,0.00,900.60,,,,2019,cgwb_2019.pdf
4688KARNATAKA,W133220077362001,,CHIKBALLAPURA,GAURIBIDANUR,Pura,13.5389,77.6006,2019,8.54,1363,30,140,192,150,61,,275,62,29,152,11,0.97,0.00,817.80,,,,2019,cgwb_2019.pdf
4689KARNATAKA,W134000077253001,,CHIKBALLAPURA,GUDIBANDA,Hampasandra,13.7431,77.7514,2019,8.83,1673,51,336,238,112,42,,225,40,30,239,36,0.84,0.00,1003.80,,,,2019,cgwb_2019.pdf
4690KARNATAKA,W131430075390001,,Chikkamagalur,Chikkamagalur,Aldur,13.2417,75.6500,2019,7.64,450,0,105,56,32,18,,163,42,14,35,2,0.45,0.17,270.00,,,,2019,cgwb_2019.pdf
4691KARNATAKA,W131536075380101,,Chikkamagalur,Chikkamagalur,Bannur_CKM,13.2600,75.6333,2019,7.98,325,0,78,45,19,29,,128,18,20,18,5,0.38,0.06,195.00,,,,2019,cgwb_2019.pdf
4692KARNATAKA,,,Chikkamagalur,Chikkamagalur,Handi,13.2000,75.6833,2019,7.64,190,0,35,18,14,36,,69,23,3,15,2,0.74,,114.00,,,,2019,cgwb_2019.pdf
4693KARNATAKA,W131929075433601,,Chikkamagalur,Chikkamagalur,Hukkunda,13.3247,75.7175,2019,7.79,785,0,165,108,58,45,,281,52,37,56,3,0.38,0.00,471.00,,,,2019,cgwb_2019.pdf
4694KARNATAKA,W131951075332501,,Chikkamagalur,Chikkamagalur,Hunsehalli,13.3308,75.5506,2019,8.65,278,18,65,24,4,18,,57,14,6,35,5,0.45,0.00,166.80,,,,2019,cgwb_2019.pdf
4695KARNATAKA,,,Chikkamagalur,Chikkamagalur,,,,,7.58,255,0,45,12,19,62,,87,23,7,18,3,0.40,,153.00,,,,2019,cgwb_2019.pdf
4696KARNATAKA,W131549075410501,,Chikkamagalur,Chikkamagalur,Kooduvalli,13.2636,75.6833,2019,7.25,870,0,245,128,65,9,,329,71,37,55,3,0.78,,522.00,,,,2019,cgwb_2019.pdf
4697KARNATAKA,W131707075445001,,Chikkamagalur,Chikkamagalur,Mugthihalli,13.2853,75.7347,2019,7.42,760,0,158,85,75,27,,234,57,22,56,12,0.75,,456.00,,,,2019,cgwb_2019.pdf
,W134321075280401,,,,Muthinakoppa,13.7225,75.4667,2019,7.95,350,0,98,45,23,28,,128,33,11,27,2,0.75,0.03,210.00,,,,2019,cgwb_2019.pdf
4699KARNATAKA,W131936075433501,,Chikkamagalur,Chikkamagalur,Thali Halla,13.3267,75.7175,2019,7.65,220,0,78,25,9,10,,93,18,11,12,2,0.56,0.00,132.00,,,,2019,cgwb_2019.pdf
4700KARNATAKA,W131500075423001,,Chikkamagalur,Chikkamagalur,Vasthare,13.2500,75.7008,2019,7.1,260,0,105,25,12,7,,116,14,20,10,2,0.42,0.00,156.00,,,,2019,cgwb_2019.pdf
4701KARNATAKA,W134021076022801,,Chikkamagalur,Kadur,Hirenallur,13.6725,76.0339,2019,8.16,180,0,55,27,17,14,,81,14,11,12,2,1.00,0.01,108.00,,,,2019,cgwb_2019.pdf
4702KARNATAKA,W132313076043601,,Chikkamagalur,Kadur,Machcheri,13.3869,76.0675,2019,8.25,1560,0,195,210,118,41,,281,33,48,170,12,1.54,0.00,936.00,,,,2019,cgwb_2019.pdf
4703KARNATAKA,,,Chikkamagalur,Koppa,Hariharapura,13.5250,75.3000,2019,7.86,155,0,36,23,12,21,,57,18,3,18,1,0.63,,93.00,,,,2019,cgwb_2019.pdf
4704KARNATAKA,W132345075223001,,Chikkamagalur,Koppa,Jayapura,13.3958,75.3675,2019,7.3,225,0,35,36,22,25,,69,14,9,28,2,0.98,0.00,135.00,,,,2019,cgwb_2019.pdf
4705KARNATAKA,W132200075180001,,Chikkamagalur,Koppa,Samse,13.3667,75.3000,2019,7.62,215,0,65,18,7,23,,63,14,7,18,1,0.98,0.06,129.00,,,,2019,cgwb_2019.pdf
4706KARNATAKA,,,Chikkamagalur,Mudigere,Bankal,,,,7.36,390,0,84,45,32,32,,163,33,20,12,5,0.48,,234.00,,,,2019,cgwb_2019.pdf
4707KARNATAKA,W131800075380002,,Chikkamagalur,Mudigere,Halemudigere,13.3000,75.6333,2019,7.65,460,0,110,58,45,27,,175,23,29,25,3,0.40,0.00,276.00,,,,2019,cgwb_2019.pdf
4708KARNATAKA,W131227075250901,,Chikkamagalur,Mudigere,Hire Bile,13.2075,75.4167,2019,7.25,170,0,45,12,12,28,,69,23,3,10,2,0.76,0.47,102.00,,,,2019,cgwb_2019.pdf
,W130746075352401,,,,Horatti,13.1294,75.5839,2019,7.21,180,0,45,18,8,36,,69,14,9,12,2,0.74,0.02,108.00,,,,2019,cgwb_2019.pdf
4710KARNATAKA,W131637075204101,,Chikkamagalur,Mudigere,Hornad,13.2769,75.3344,2019,7.31,165,0,42,23,12,23,,69,14,9,12,2,0.38,0.00,99.00,,,,2019,cgwb_2019.pdf
4711KARNATAKA,W130800075300001,,Chikkamagalur,Mudigere,Jannapura,13.1333,75.5000,2019,7.81,435,0,78,58,35,42,,140,33,14,41,2,0.65,0.00,261.00,,,,2019,cgwb_2019.pdf
4712KARNATAKA,W131241075203801,,Chikkamagalur,Mudigere,Thodlu Karegadde,13.2114,75.3342,2019,7.14,145,0,65,11,9,17,,57,14,6,15,2,0.52,0.30,87.00,,,,2019,cgwb_2019.pdf
4713KARNATAKA,W132805075274001,,Chikkamagalur,Narasimharajapura,Alehalli,13.4681,75.4511,2019,9.54,370,24,105,24,18,19,,81,14,11,45,12,0.72,0.05,222.00,,,,2019,cgwb_2019.pdf
4714KARNATAKA,,,Chikkamagalur,Narasimharajapura,Balehonnur,13.3347,75.5000,2019,7.9,170,0,54,12,16,19,,69,14,9,13,2,0.75,,102.00,,,,2019,cgwb_2019.pdf
4715KARNATAKA,W131635075281801,,Chikkamagalur,Narasimharajapura,Mahalgodu,13.2764,75.4669,2019,8.56,410,18,98,59,12,21,,140,28,17,42,5,0.68,0.12,246.00,,,,2019,cgwb_2019.pdf
4716KARNATAKA,W132037075264201,,Chikkamagalur,Narasimharajapura,Seegodu,13.3436,75.4450,2019,8.92,450,18,84,84,18,8,,128,23,17,55,9,0.96,0.00,270.00,,,,2019,cgwb_2019.pdf
4717KARNATAKA,,,Chikkamagalur,Sringeri,Begaru,,,,7.15,110,0,26,12,10,18,,45,16,1,8,2,0.85,,66.00,,,,2019,cgwb_2019.pdf
4718KARNATAKA,W132739075135001,,Chikkamagalur,Sringeri,Holekoppa,13.4608,75.2306,2019,6.98,125,0,35,25,12,8,,57,18,3,10,2,1.42,2.90,75.00,,,,2019,cgwb_2019.pdf
4719KARNATAKA,W134224075415001,,Chikkamagalur,Tarikere,Rangenahalli,13.7067,75.6972,2019,7.58,1313,0,210,260,174,13,,506,57,88,125,6,0.78,0.03,787.80,,,,2019,cgwb_2019.pdf
,W141309076154201,,,,,14.2192,76.2617,2019,8.07,1330,0,384,160,68,40,,270,44,39,146,96,0.66,0.00,798.00,,,,2019,cgwb_2019.pdf
4721KARNATAKA,W141300076240002,,Chitradurga,Chitradurga,Chitradurga1,14.2167,76.4000,2019,7.61,980,0,354,82,46,9,,210,28,34,118,24,1.69,0.00,588.00,,,,2019,cgwb_2019.pdf
4722KARNATAKA,W142105076095001,,Chitradurga,CHITRADURGA,Hampanur,14.3514,76.1639,2019,7.95,1540,0,201,284,95,77,,405,36,76,174,16,0.45,0.00,924.00,,,,2019,cgwb_2019.pdf
,W142130076190001,,Chitradurga,,Siddavvanadurga,14.3583,76.3167,2019,8.42,2830,78,427,469,173,41,,210,16,41,528,75,1.85,0.00,1698.00,,,,2019,cgwb_2019.pdf
4724KARNATAKA,W130313075484101,,Chitradurga,HOLALKERE,Arehalli,14.0333,76.1167,2019,8.26,3580,0,293,504,364,107,,480,58,81,473,27,1.25,0.03,2148.00,,,,2019,cgwb_2019.pdf
4725KARNATAKA,,,Chitradurga,HOLALKERE,Dogganal,14.0319,76.0736,2019,8.36,1633,60,146,302,92,15,,330,22,67,203,8,0.73,,979.80,,,,2019,cgwb_2019.pdf
4726KARNATAKA,W140300076050001,,Chitradurga,HOLALKERE,Dummi,14.0500,76.0833,2019,8.33,3480,72,305,554,290,32,,440,22,93,232,515,0.83,0.00,2088.00,,,,2019,cgwb_2019.pdf
4727KARNATAKA,W135950076050501,,Chitradurga,HOLALKERE,Hanumali,13.9972,76.0847,2019,8.09,2330,0,287,522,132,16,,555,44,108,286,45,0.76,0.00,1398.00,,,,2019,cgwb_2019.pdf
4728KARNATAKA,,,Chitradurga,HOLALKERE,Ramgiri,13.9528,76.1236,2019,9.41,3400,102,287,522,183,214,,150,30,18,322,561,1.73,,2040.00,,,,2019,cgwb_2019.pdf
4729KARNATAKA,W125300075020001,,Dakshin Kannada,BANTVAL,Bantwal1,12.8833,75.0333,2019,7.84,280,0,98,43,32,0,,160,10,33,7,5,0.57,,168.00,,,,2019,cgwb_2019.pdf
4730KARNATAKA,W125129075032401,,Dakshin Kannada,BANTVAL,Bollangadi,12.8581,75.0567,2019,7.72,320,0,92,21,36,4,,110,12,19,17,2,0.34,0.00,192.00,,,,2019,cgwb_2019.pdf
4731KARNATAKA,,,Dakshin Kannada,BANTVAL,Kabaka,,,,9.88,190,15,61,14,29,0,,40,6,6,36,2,,,114.00,,,,2019,cgwb_2019.pdf
4732KARNATAKA,W125558075081001,,Dakshin Kannada,BANTVAL,Kaval Maduru,12.9328,75.1361,2019,7.75,230,0,55,14,32,2,,90,6,18,7,3,0.28,,138.00,,,,2019,cgwb_2019.pdf
4733KARNATAKA,W125510075053501,,Dakshin Kannada,BANTVAL,Kelagina Ogga,12.9194,75.0931,2019,7.65,250,0,98,21,24,0,,50,12,5,32,4,0.43,,150.00,,,,2019,cgwb_2019.pdf
,W124300075064001,,Dakshin Kannada,BANTVAL,Kudupadaru,12.7167,75.1111,2019,7.22,200,0,31,14,42,7,,20,4,2,32,3,0.26,0.00,120.00,,,,2019,cgwb_2019.pdf
4735KARNATAKA,W125500075071502,,Dakshin Kannada,BANTVAL,Mani,12.9167,75.1208,2019,8.18,430,0,220,21,31,0,,170,28,24,23,2,0.60,,258.00,,,,2019,cgwb_2019.pdf
4736KARNATAKA,W124800075083001,,Dakshin Kannada,BANTVAL,Mittur,12.8000,75.1417,2019,8.18,290,0,128,14,45,0,,100,8,19,32,4,0.04,,174.00,,,,2019,cgwb_2019.pdf
4737KARNATAKA,W125815075090201,,Dakshin Kannada,BANTVAL,Nayanaadu,12.9708,75.1506,2019,7.16,170,0,24,14,33,7,,40,4,7,16,2,0.35,,102.00,,,,2019,cgwb_2019.pdf
4738KARNATAKA,W124430075062001,,Dakshin Kannada,BANTVAL,Ukkuda,12.7417,75.1056,2019,7.79,270,0,140,7,27,1,,90,10,16,27,3,0.11,,162.00,,,,2019,cgwb_2019.pdf
4739KARNATAKA,,,Dakshin Kannada,BANTVAL,Veerkambha,12.8172,75.0819,2019,7.89,280,0,134,14,33,1,,160,12,32,5,5,,,168.00,,,,2019,cgwb_2019.pdf
4740KARNATAKA,W124545075055301,,Dakshin Kannada,BANTVAL,Vittala,12.7625,75.0981,2019,7.46,210,0,67,14,26,9,,100,2,23,6,2,0.00,,126.00,,,,2019,cgwb_2019.pdf
4741KARNATAKA,W125055075154701,,Dakshin Kannada,BELTANGADI,Adantadka,12.8486,75.2631,2019,8.04,190,0,49,14,24,3,,50,6,9,12,3,0.00,,114.00,,,,2019,cgwb_2019.pdf
4742KARNATAKA,,,Dakshin Kannada,BELTANGADI,Alandangadi,,,,7.47,160,0,55,28,28,2,,50,6,9,25,4,,,96.00,,,,2019,cgwb_2019.pdf
4743KARNATAKA,W125739075192801,,Dakshin Kannada,BELTANGADI,Badanaje Macharu,12.9608,75.3172,2019,7.34,190,0,18,14,37,3,,50,10,6,13,2,0.31,,114.00,,,,2019,cgwb_2019.pdf
4744KARNATAKA,W125612075194801,,Dakshin Kannada,BELTANGADI,Ballalu,12.9367,75.3178,2019,7.40,210,0,61,7,30,5,,50,6,9,18,4,0.50,0.00,126.00,,,,2019,cgwb_2019.pdf
