sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
1341,,Chhattisgarh,Gariyabandh,,Sursabandha,20.8806,81.9208,2023,7.28,1903,0,580,188,129,63,0.01,560,80 86,,,209 2,0.40,,,0.00,-,-,2023,cgwb_2023.pdf
1342,,Chhattisgarh,Gariyabandh,,Amethi,20.9361,82.0499,2023,7.27,663,0,220,53,60,44,0.00,250,78 13,,,37 2,0.50,,,0.00,-,-,2023,cgwb_2023.pdf
1343,,Chhattisgarh,Janjgir Champa,,Akaltara,22.0264,82.4222,2023,7.65,913,0,336,99,13,41,0.00,265,58 29,,,70 32,0.76,,,3.25,-,-,2023,cgwb_2023.pdf
1344,,Chhattisgarh,Janjgir Champa,,Amora,21.9697,82.3725,2023,7.51,258,0,79,25,10,22,0.00,90,20 10,,,11 3,0.12,,,0.02,-,-,2023,cgwb_2023.pdf
1345,,Chhattisgarh,Janjgir Champa,,Bamhani,22.0844,82.4481,2023,7.88,704,0,287,75,7,3,0.00,260,68 22,,,42 1,0.13,,,11.84,-,-,2023,cgwb_2023.pdf
1346,,Chhattisgarh,Janjgir Champa,,Konargarh,21.9250,82.3417,2023,7.85,744,0,342,25,40,1,0.00,210,56 17,,,76 3,0.47,,,0.00,-,-,2023,cgwb_2023.pdf
1347,,Chhattisgarh,Janjgir Champa,,Baloda,22.1333,82.4778,2023,7.75,1617,0,427,270,34,44,0.00,535,100 68,,,118 2,0.78,,,23.36,-,-,2023,cgwb_2023.pdf
1348,,Chhattisgarh,Janjgir Champa,,Afrid,21.9863,82.7175,2023,7.49,123,0,43,7,2,20,0.00,45,14 2,,,6 4,0.34,,,0.52,-,-,2023,cgwb_2023.pdf
1349,,Chhattisgarh,Janjgir Champa,,Bamhanidihi,21.9190,82.7236,2023,8.16,553,0,287,28,7,8,0.00,215,48 23,,,26 2,0.89,,,1.92,-,-,2023,cgwb_2023.pdf
1350,,Chhattisgarh,Janjgir Champa,,Baradwar-D,22.0011,82.7540,2023,8.06,504,0,189,53,5,12,0.00,205,50 19,,,18 4,0.98,,,0.00,-,-,2023,cgwb_2023.pdf
1351,,Chhattisgarh,Janjgir Champa,,Baradwar-D,21.9830,82.7540,2023,8.06,504,0,189,53,5,12,0.00,205,50 19,,,18 4,0.98,,,0.00,-,-,2023,cgwb_2023.pdf
1352,,Chhattisgarh,Janjgir Champa,,Champa,22.0353,82.6611,2023,7.74,634,0,317,57,8,0,0.00,245,56 25,,,35 1,0.13,,,2.22,-,-,2023,cgwb_2023.pdf
1353,,Chhattisgarh,Janjgir Champa,,Saragaon,22.1368,82.7542,2023,7.49,697,0,336,50,77,16,0.00,300,82 23,,,46 1,0.55,,,0.00,-,-,2023,cgwb_2023.pdf
1354,,Chhattisgarh,Janjgir Champa,,Dabra,21.7833,83.0833,2023,7.84,961,0,311,146,8,35,0.00,400,68 55,,,38 6,1.23,,,4.27,-,-,2023,cgwb_2023.pdf
1355,,Chhattisgarh,Janjgir Champa,,Darra Bhata,21.9470,82.8352,2023,7.82,571,0,287,32,4,1,0.00,235,62 19,,,24 1,0.34,,,1.64,-,-,2023,cgwb_2023.pdf
1356,,Chhattisgarh,Janjgir Champa,,Shukli,21.7333,82.6111,2023,8.00,560,0,293,36,4,1,0.00,235,64 18,,,28 1,0.29,,,2.40,-,-,2023,cgwb_2023.pdf
1357,,Chhattisgarh,Janjgir Champa,,Mehandi,21.8329,82.4961,2023,7.54,890,0,281,128,13,31,0.00,340,86 30,,,42 10,0.98,,,3.66,-,-,2023,cgwb_2023.pdf
1358,,Chhattisgarh,Janjgir Champa,,Mudpar,21.8625,82.6554,2023,7.60,499,0,134,92,3,2,0.00,200,52 17,,,22 1,0.98,,,1.87,-,-,2023,cgwb_2023.pdf
1359,,Chhattisgarh,Janjgir Champa,,Adbhar,21.6593,82.0831,2023,7.27,388,0,134,60,5,0,0.00,150,36 14,,,21 3,0.16,,,1.04,-,-,2023,cgwb_2023.pdf
1360,,Chhattisgarh,Janjgir Champa,,Ghoghari,21.7833,83.0097,2023,7.70,2230,0,598,302,161,4,0.00,475,110 48,,,316 7,0.85,,,2.40,-,-,2023,cgwb_2023.pdf
1361,,Chhattisgarh,Janjgir Champa,,Sukda,21.8694,83.0944,2023,8.25,419,0,238,14,3,1,0.00,165,42 14,,,21 0,0.17,,,1.38,-,-,2023,cgwb_2023.pdf
1362,,Chhattisgarh,Janjgir Champa,,Budena,21.8969,82.6231,2023,7.77,498,0,238,25,2,5,0.00,200,48 19,,,20 3,0.50,,,1.13,-,-,2023,cgwb_2023.pdf
1363,,Chhattisgarh,Janjgir Champa,,Dhardei,21.7972,82.5250,2023,7.25,1160,0,275,192,28,10,0.00,410,108 34,,,70 2,1.38,,,5.31,-,-,2023,cgwb_2023.pdf
1364,,Chhattisgarh,Janjgir Champa,,Dhurkot,21.9339,82.6200,2023,7.52,1128,0,262,252,2,0,0.00,400,84 46,,,82 2,1.12,,,3.29,-,-,2023,cgwb_2023.pdf
1365,,Chhattisgarh,Janjgir Champa,,Janjgir,22.0133,82.5799,2023,7.40,1342,0,329,238,33,36,0.00,405,88 44,,,92 3,0.65,,,4.62,-,-,2023,cgwb_2023.pdf
1366,,Chhattisgarh,Janjgir Champa,,Kera,21.7458,82.7111,2023,7.30,1438,0,360,263,19,32,0.00,550,138 49,,,58 33,0.92,,,6.13,-,-,2023,cgwb_2023.pdf
1367,,Chhattisgarh,Janjgir Champa,,Khartal,21.8000,82.6667,2023,8.07,451,0,207,32,4,7,0.00,165,42 14,,,33 3,0.39,,,0.00,-,-,2023,cgwb_2023.pdf
1368,,Chhattisgarh,Janjgir Champa,,Loharsi,21.7708,82.5567,2023,7.30,1897,0,390,391,54,45,0.00,760,182 73,,,82 2,0.30,,,9.72,-,-,2023,cgwb_2023.pdf
1369,,Chhattisgarh,Janjgir Champa,,Semra,21.7758,82.6333,2023,7.96,542,0,268,39,8,7,0.00,240,88 5,,,19 1,0.38,,,1.29,-,-,2023,cgwb_2023.pdf
1370,,Chhattisgarh,Janjgir Champa,,Seorinarayan,21.8611,82.5944,2023,7.55,1232,0,378,146,21,51,0.00,410,72 55,,,80 14,0.52,,,6.59,-,-,2023,cgwb_2023.pdf
1371,,Chhattisgarh,Janjgir Champa,,Bhaiso,21.8832,82.3394,2023,8.09,828,0,287,103,11,14,0.00,355,54 53,,,30 8,0.16,,,3.81,-,-,2023,cgwb_2023.pdf
1372,,Chhattisgarh,Janjgir Champa,,Dongakahrod,21.8467,82.4581,2023,7.35,1556,0,342,280,46,47,0.00,515,168 23,,,102 25,0.29,,,6.96,-,-,2023,cgwb_2023.pdf
1373,,Chhattisgarh,Janjgir Champa,,Jhulanpakariya,21.9208,82.4431,2023,7.48,940,0,342,114,15,40,0.00,395,56 61,,,45 8,0.31,,,2.21,-,-,2023,cgwb_2023.pdf
1374,,Chhattisgarh,Janjgir Champa,,Kosa,21.8938,82.3437,2023,7.62,1284,0,561,67,73,1,0.00,400,50 66,,,99 8,0.80,,,2.46,-,-,2023,cgwb_2023.pdf
1375,,Chhattisgarh,Janjgir Champa,,Meubhata,22.0660,82.4650,2023,7.78,487,0,226,28,5,6,0.00,215,68 11,,,19 1,0.98,,,1.59,-,-,2023,cgwb_2023.pdf
1376,,Chhattisgarh,Janjgir Champa,,Mulmula,21.7351,82.4031,2023,7.32,1157,0,305,167,38,30,0.00,380,82 42,,,77 5,0.35,,,4.21,-,-,2023,cgwb_2023.pdf
1377,,Chhattisgarh,Janjgir Champa,,Pamgarh,21.8129,82.4528,2023,7.74,685,0,214,92,9,18,0.00,220,52 22,,,54 8,0.88,,,0.68,-,-,2023,cgwb_2023.pdf
1378,,Chhattisgarh,Janjgir Champa,,Sasaha,21.9833,82.3844,2023,7.50,647,0,342,36,5,1,0.00,235,52 25,,,33 1,0.48,,,4.12,-,-,2023,cgwb_2023.pdf
1379,,Chhattisgarh,Janjgir Champa,,Damau,22.1356,82.8594,2023,8.05,459,0,275,14,2,0,0.00,215,50 22,,,9 3,0.76,,,1.25,-,-,2023,cgwb_2023.pdf
1380,,Chhattisgarh,Janjgir Champa,,Sakti,21.8708,82.9625,2023,7.75,1185,0,390,178,19,4,0.00,395,84 44,,,97 7,0.26,,,5.01,-,-,2023,cgwb_2023.pdf
1381,,Chhattisgarh,Janjgir Champa,,Saliabhata,22.0208,82.8477,2023,8.05,425,0,220,18,4,5,0.00,210,68 10,,,8 1,1.64,,,1.34,-,-,2023,cgwb_2023.pdf
1382,,Chhattisgarh,Janjgir Champa,,Bhaiso,21.8832,82.3394,2023,8.09,828,0,287,103,11,14,0.00,355,54 53,,,30 8,0.16,,,3.81,-,-,2023,cgwb_2023.pdf
1383,,Chhattisgarh,Janjgir Champa,,Dhardei,21.7472,82.5808,2023,7.25,1160,0,275,192,28,10,0.00,410,108 34,,,70 2,1.38,,,5.31,-,-,2023,cgwb_2023.pdf
1384,,Chhattisgarh,Jashpur,,Bagicha,22.9764,83.6542,2023,8.33,598,3,226,57,24,12,0.00,250,60 24,,,21 6,0.52,,,8.83,-,-,2023,cgwb_2023.pdf
1385,,Chhattisgarh,Jashpur,,Bahora,23.1019,83.7839,2023,7.85,229,0,110,11,5,0,0.00,80,26 4,,,11 2,0.97,,,0.00,-,-,2023,cgwb_2023.pdf
1386,,Chhattisgarh,Jashpur,,Durgapara,23.0304,83.5496,2023,7.28,613,0,177,89,0,54,0.00,250,70 18,,,25 3,0.89,,,8.09,-,-,2023,cgwb_2023.pdf
1387,,Chhattisgarh,Jashpur,,Kandora,22.8802,83.8315,2023,7.58,254,0,67,36,19,17,0.00,70,22 4,,,26 1,0.34,,,0.00,-,-,2023,cgwb_2023.pdf
1388,,Chhattisgarh,Jashpur,,Kanpoda,22.8802,83.8315,2023,7.47,126,0,37,14,1,12,0.00,30,10 1,,,15 1,0.62,,,0.00,-,-,2023,cgwb_2023.pdf
1389,,Chhattisgarh,Jashpur,,Maini,22.9806,83.5403,2023,7.60,110,0,43,7,2,3,0.00,25,8 1,,,12 2,0.11,,,0.00,-,-,2023,cgwb_2023.pdf
1390,,Chhattisgarh,Jashpur,,Pandripani,22.9220,83.7060,2023,8.23,538,0,183,57,6,58,0.00,240,54 25,,,14 3,0.34,,,0.00,-,-,2023,cgwb_2023.pdf
1391,,Chhattisgarh,Jashpur,,Peta,22.9594,83.5983,2023,8.00,202,0,98,14,1,0,0.00,65,24 1,,,16 1,0.38,,,0.00,-,-,2023,cgwb_2023.pdf
1392,,Chhattisgarh,Jashpur,,Raikera,22.9347,83.6542,2023,7.65,236,0,55,28,2,35,0.00,75,14 10,,,19 1,0.16,,,0.00,-,-,2023,cgwb_2023.pdf
1393,,Chhattisgarh,Jashpur,,Raoni,23.0067,83.6614,2023,7.64,195,0,43,14,1,54,0.00,85,22 7,,,9 1,0.17,,,0.00,-,-,2023,cgwb_2023.pdf
1394,,Chhattisgarh,Jashpur,,Sanna,23.0861,83.8111,2023,7.68,343,0,159,28,1,10,0.00,125,26 14,,,24 2,0.16,,,0.00,-,-,2023,cgwb_2023.pdf
1395,,Chhattisgarh,Jashpur,,Sonquari,23.0319,83.9130,2023,7.42,164,0,43,14,1,34,0.00,70,24 2,,,3 4,0.76,,,0.00,-,-,2023,cgwb_2023.pdf
1396,,Chhattisgarh,Jashpur,,Amgaon,22.3975,83.2111,2023,7.90,369,0,159,28,2,1,0.00,125,28 13,,,17 14,0.09,,,0.00,-,-,2023,cgwb_2023.pdf
1397,,Chhattisgarh,Jashpur,,Binjapur,22.7667,84.0333,2023,7.64,372,0,98,21,22,54,0.00,105,18 14,,,28 24,0.56,,,0.00,-,-,2023,cgwb_2023.pdf
1398,,Chhattisgarh,Jashpur,,Kersai,22.6000,83.9583,2023,7.94,572,0,250,57,7,2,0.00,225,48 25,,,27 4,1.38,,,0.00,-,-,2023,cgwb_2023.pdf
1399,,Chhattisgarh,Jashpur,,Kunjara,22.6653,83.9583,2023,7.62,412,0,116,57,4,36,0.00,165,44 13,,,17 1,0.65,,,0.00,-,-,2023,cgwb_2023.pdf
1400,,Chhattisgarh,Jashpur,,Amdiha,22.4660,83.9550,2023,7.60,604,0,207,46,24,46,0.00,220,60 17,,,36 1,0.38,,,2.15,-,-,2023,cgwb_2023.pdf
1401,,Chhattisgarh,Jashpur,,Farsabahar,22.5089,83.8553,2023,7.54,419,0,146,46,0,26,0.00,170,42 16,,,19 1,0.34,,,0.00,-,-,2023,cgwb_2023.pdf
1402,,Chhattisgarh,Jashpur,,Jharmunda,22.4160,83.8682,2023,7.43,453,0,183,43,10,18,0.00,105,26 10,,,54 1,0.50,,,2.84,-,-,2023,cgwb_2023.pdf
1403,,Chhattisgarh,Jashpur,,Kandaibahar,22.4956,83.9039,2023,7.68,357,0,134,50,3,0,0.00,145,34 14,,,18 1,0.76,,,0.00,-,-,2023,cgwb_2023.pdf
1404,,Chhattisgarh,Jashpur,,Khutsera,22.4128,83.8258,2023,7.76,313,0,159,21,2,4,0.00,95,28 6,,,23 0,0.64,,,0.00,-,-,2023,cgwb_2023.pdf
1405,,Chhattisgarh,Jashpur,,Lavakera,22.3847,83.9819,2023,7.60,459,0,171,57,6,22,0.00,145,38 12,,,39 1,0.39,,,3.30,-,-,2023,cgwb_2023.pdf
1406,,Chhattisgarh,Jashpur,,Sirshringa,22.5189,83.8036,2023,8.16,463,0,244,18,2,0,0.00,170,40 17,,,26 2,0.26,,,0.00,-,-,2023,cgwb_2023.pdf
1407,,Chhattisgarh,Jashpur,,Tapkara,22.5042,83.9500,2023,7.28,876,0,195,163,9,48,0.00,340,86 30,,,41 1,0.98,,,2.22,-,-,2023,cgwb_2023.pdf
1408,,Chhattisgarh,Jashpur,,Balachhappar,22.8494,84.1478,2023,7.65,42,0,12,4,1,7,0.00,15,4 1,,,2 1,0.29,,,0.00,-,-,2023,cgwb_2023.pdf
1409,,Chhattisgarh,Jashpur,,Chiraidand,22.6364,84.0753,2023,7.04,303,0,61,57,0,25,0.00,75,16 8,,,31 1,0.35,,,0.00,-,-,2023,cgwb_2023.pdf
1410,,Chhattisgarh,Jashpur,,Dandajor,22.7781,83.7783,2023,7.47,425,0,153,57,0,8,0.00,170,46 13,,,20 4,0.15,,,2.47,-,-,2023,cgwb_2023.pdf
1411,,Chhattisgarh,Jashpur,,Jakba,22.9089,84.2069,2023,7.26,151,0,43,21,0,8,0.00,65,10 10,,,2 5,0.89,,,0.00,-,-,2023,cgwb_2023.pdf
1412,,Chhattisgarh,Jashpur,,Jashpurnagar,22.8833,84.1389,2023,7.44,111,0,49,7,5,0,0.00,40,10 4,,,6 2,0.16,,,0.00,-,-,2023,cgwb_2023.pdf
1413,,Chhattisgarh,Jashpur,,Lamdund,22.6338,83.6920,2023,7.72,204,0,92,18,1,2,0.00,60,18 4,,,21 2,0.92,,,2.61,-,-,2023,cgwb_2023.pdf
1414,,Chhattisgarh,Jashpur,,Loro (Bagicha),22.7515,81.1507,2023,7.79,123,0,55,11,0,5,0.00,30,8 2,,,16 1,0.47,,,0.00,-,-,2023,cgwb_2023.pdf
1415,,Chhattisgarh,Jashpur,,Patratoli,22.7444,84.1172,2023,7.95,135,0,55,14,1,0,0.00,40,12 2,,,12 1,1.07,,,0.00,-,-,2023,cgwb_2023.pdf
1416,,Chhattisgarh,Jashpur,,Rupsera,22.9500,84.2819,2023,7.60,671,0,238,82,11,11,0.00,210,48 22,,,29 55,0.45,,,0.00,-,-,2023,cgwb_2023.pdf
1417,,Chhattisgarh,Jashpur,,Bataikela,22.7333,83.7333,2023,7.89,107,0,37,11,1,7,0.00,30,8 2,,,9 1,0.48,,,0.00,-,-,2023,cgwb_2023.pdf
1418,,Chhattisgarh,Jashpur,,Bewartoli,22.9083,83.7475,2023,7.72,392,0,98,36,17,52,0.00,165,46 12,,,13 11,1.41,,,0.00,-,-,2023,cgwb_2023.pdf
1419,,Chhattisgarh,Jashpur,,Dandajor,22.6364,83.7783,2023,7.47,425,0,153,57,0,8,0.00,170,46 13,,,20 4,0.15,,,2.47,-,-,2023,cgwb_2023.pdf
1420,,Chhattisgarh,Jashpur,,Dokra,22.6208,83.8693,2023,7.60,457,0,195,53,0,0,0.00,145,46 7,,,32 2,0.11,,,0.00,-,-,2023,cgwb_2023.pdf
1421,,Chhattisgarh,Jashpur,,Kansabel,22.6401,83.7412,2023,7.69,647,0,195,85,8,43,0.00,260,78 16,,,26 3,0.76,,,7.13,-,-,2023,cgwb_2023.pdf
1422,,Chhattisgarh,Jashpur,,Mahuadih,22.7823,83.6734,2023,7.54,136,0,61,11,0,6,0.00,40,12 2,,,11 2,0.30,,,0.00,-,-,2023,cgwb_2023.pdf
1423,,Chhattisgarh,Jashpur,,Mahuadih,22.8255,83.6606,2023,7.54,136,0,61,11,0,6,0.00,40,12 2,,,11 2,0.30,,,0.00,-,-,2023,cgwb_2023.pdf
1424,,Chhattisgarh,Jashpur,,Narayanbahali,22.6531,83.7814,2023,7.33,672,0,177,75,51,47,0.00,245,58 24,,,40 2,0.09,,,1.81,-,-,2023,cgwb_2023.pdf
1425,,Chhattisgarh,Jashpur,,Phooldih,22.9028,83.6306,2023,7.82,166,0,67,7,1,29,0.00,45,14 2,,,15 3,0.52,,,0.00,-,-,2023,cgwb_2023.pdf
1426,,Chhattisgarh,Jashpur,,Saraipani,22.7944,83.6694,2023,7.54,349,0,134,43,2,0,0.00,125,30 12,,,15 2,1.41,,,0.00,-,-,2023,cgwb_2023.pdf
1427,,Chhattisgarh,Jashpur,,Saraitola,22.5708,83.6508,2023,7.56,562,0,262,18,2,20,0.00,210,44 24,,,33 3,0.35,,,0.00,-,-,2023,cgwb_2023.pdf
1428,,Chhattisgarh,Jashpur,,Shabdmunda,22.5795,83.8349,2023,7.86,550,0,275,32,4,0,0.00,220,48 24,,,33 2,0.56,,,0.00,-,-,2023,cgwb_2023.pdf
1429,,Chhattisgarh,Jashpur,,Tangargaon,22.6097,83.7324,2023,7.40,663,0,226,78,16,29,0.00,195,58 12,,,66 2,0.48,,,2.39,-,-,2023,cgwb_2023.pdf
1430,,Chhattisgarh,Jashpur,,Bataikela,22.7333,83.7333,2023,7.89,107,0,37,11,1,7,0.00,30,8 2,,,9 1,0.48,,,0.00,-,-,2023,cgwb_2023.pdf
1431,,Chhattisgarh,Jashpur,,Dokra,22.6208,83.8693,2023,7.60,457,0,195,53,0,0,0.00,145,46 7,,,32 2,0.11,,,0.00,-,-,2023,cgwb_2023.pdf
1432,,Chhattisgarh,Jashpur,,Kansabel,22.6401,83.7412,2023,7.69,647,0,195,85,8,43,0.00,260,78 16,,,26 3,0.76,,,7.13,-,-,2023,cgwb_2023.pdf
1433,,Chhattisgarh,Jashpur,,Muskuti,22.8625,83.6750,2023,7.68,798,0,214,142,19,6,0.00,290,84 19,,,47 3,0.54,,,6.53,-,-,2023,cgwb_2023.pdf
1434,,Chhattisgarh,Jashpur,,Narayanbahali,22.6531,83.7814,2023,7.33,672,0,177,75,51,47,0.00,245,58 24,,,40 2,0.09,,,1.81,-,-,2023,cgwb_2023.pdf
1435,,Chhattisgarh,Jashpur,,Phooldih,22.9028,83.6306,2023,7.82,166,0,67,7,1,29,0.00,45,14 2,,,15 3,0.52,,,0.00,-,-,2023,cgwb_2023.pdf
1436,,Chhattisgarh,Jashpur,,Saraipani,22.7944,83.6694,2023,7.54,349,0,134,43,2,0,0.00,125,30 12,,,15 2,1.41,,,0.00,-,-,2023,cgwb_2023.pdf
1437,,Chhattisgarh,Jashpur,,Tangargaon,22.6097,83.7324,2023,7.40,663,0,226,78,16,29,0.00,195,58 12,,,66 2,0.48,,,2.39,-,-,2023,cgwb_2023.pdf
1438,,Chhattisgarh,Jashpur,,Bandarchuwa,22.6861,83.8583,2023,7.68,111,0,31,11,2,15,0.00,20,6 1,,,18 1,0.17,,,0.00,-,-,2023,cgwb_2023.pdf
1439,,Chhattisgarh,Jashpur,,Chhapartoli,22.8094,83.9217,2023,7.24,237,0,92,21,0,23,0.00,100,32 5,,,13 2,0.43,,,0.00,-,-,2023,cgwb_2023.pdf
1440,,Chhattisgarh,Jashpur,,Dhodidand,22.7778,83.9556,2023,7.68,887,0,262,135,0,8,0.00,395,86 43,,,9 2,0.15,,,0.00,-,-,2023,cgwb_2023.pdf
1441,,Chhattisgarh,Jashpur,,Farsakanhi,22.7042,83.8958,2023,7.60,296,0,146,21,0,0,0.00,95,28 6,,,23 1,0.76,,,0.00,-,-,2023,cgwb_2023.pdf
1442,,Chhattisgarh,Jashpur,,Ghatmunda,22.7881,83.9331,2023,7.66,179,0,73,18,0,1,0.00,55,12 6,,,14 1,0.13,,,3.70,-,-,2023,cgwb_2023.pdf
1443,,Chhattisgarh,Jashpur,,Kandora,22.7558,83.9681,2023,7.58,254,0,67,36,19,17,0.00,70,22 4,,,26 1,0.34,,,0.00,-,-,2023,cgwb_2023.pdf
1444,,Chhattisgarh,Jashpur,,Kunkuri1,22.7419,83.9542,2023,7.81,274,0,73,50,5,9,0.00,80,20 7,,,26 1,0.31,,,1.57,-,-,2023,cgwb_2023.pdf
1445,,Chhattisgarh,Jashpur,,Matasi,22.8940,83.8136,2023,7.51,235,0,104,7,19,8,0.00,80,22 6,,,17 2,0.37,,,0.61,-,-,2023,cgwb_2023.pdf
1446,,Chhattisgarh,Jashpur,,Narayanpur,22.8531,83.9036,2023,7.44,409,0,159,50,6,3,0.00,140,36 12,,,24 6,0.16,,,2.40,-,-,2023,cgwb_2023.pdf
1447,,Chhattisgarh,Jashpur,,Fathepur,22.9319,84.1339,2023,7.42,870,0,348,114,1,0,0.00,405,92 42,,,9 1,1.10,,,0.00,-,-,2023,cgwb_2023.pdf
1448,,Chhattisgarh,Jashpur,,Sarkardih,22.9722,84.0306,2023,7.41,189,0,67,21,0,4,0.00,70,14 8,,,9 2,0.88,,,0.00,-,-,2023,cgwb_2023.pdf
1449,,Chhattisgarh,Jashpur,,Amatolli,22.4711,83.7442,2023,7.80,297,0,122,32,10,0,0.00,85,24 6,,,27 1,1.07,,,0.00,-,-,2023,cgwb_2023.pdf
1450,,Chhattisgarh,Jashpur,,Bangaon,22.6000,83.6792,2023,7.48,525,0,171,50,29,24,0.00,190,48 17,,,39 1,0.56,,,0.00,-,-,2023,cgwb_2023.pdf
1451,,Chhattisgarh,Jashpur,,Bangaon 1,22.5380,83.6792,2023,7.70,375,0,177,21,7,7,0.00,145,38 12,,,23 1,0.45,,,0.00,-,-,2023,cgwb_2023.pdf
1452,,Chhattisgarh,Jashpur,,Kachhar,22.5583,83.5350,2023,7.38,590,0,207,64,10,20,0.00,225,54 22,,,30 5,0.13,,,7.28,-,-,2023,cgwb_2023.pdf
1453,,Chhattisgarh,Jashpur,,Kotba,22.4333,83.7403,2023,7.84,959,0,275,128,7,51,0.00,310,96 17,,,80 2,0.85,,,3.30,-,-,2023,cgwb_2023.pdf
1454,,Chhattisgarh,Jashpur,,Ludeg,22.5542,83.6042,2023,7.63,404,0,165,39,2,9,0.00,185,50 14,,,11 1,0.80,,,0.00,-,-,2023,cgwb_2023.pdf
1455,,Chhattisgarh,Jashpur,,Palidih,22.5581,83.5069,2023,8.33,463,3,189,39,2,29,0.00,145,42 10,,,35 4,0.67,,,0.00,-,-,2023,cgwb_2023.pdf
1456,,Chhattisgarh,Jashpur,,Pathalgaon,22.5547,83.4625,2023,7.84,1903,0,433,401,4,3,0.00,840,206 78,,,63 6,1.30,,,2.72,-,-,2023,cgwb_2023.pdf
1457,,Chhattisgarh,Jashpur,,Saraitola,22.5708,83.6508,2023,7.56,562,0,262,18,2,20,0.00,210,44 24,,,33 3,0.35,,,0.00,-,-,2023,cgwb_2023.pdf
1458,,Chhattisgarh,Jashpur,,Surangpani New,22.4111,83.6883,2023,7.30,716,0,232,96,9,34,0.00,305,60 37,,,26 1,0.09,,,0.00,-,-,2023,cgwb_2023.pdf
1459,,Chhattisgarh,Kanker,,Lakhanpur,20.3939,81.4257,2023,6.59,56,0,24,4,1,5,0.00,20,6 1,,,3 1,0.13,,,0.00,-,-,2023,cgwb_2023.pdf
1460,,Chhattisgarh,Kanker,,Narharpur,20.4167,81.6222,2023,7.55,295,0,146,14,4,7,0.00,140,44 7,,,7 1,0.24,,,0.00,-,-,2023,cgwb_2023.pdf
1461,,Chhattisgarh,Kanker,,Devri,20.3083,81.4083,2023,7.34,347,0,195,14,6,13,0.00,135,32 13,,,25 1,0.20,,,0.00,-,-,2023,cgwb_2023.pdf
1462,,Chhattisgarh,Kanker,,Govindpur,20.2833,81.4833,2023,7.30,1678,0,464,202,18,52,0.00,540,28 113,,,100 1,1.60,,,0.03,-,-,2023,cgwb_2023.pdf
1463,,Chhattisgarh,Kanker,,Markatola,20.3014,81.3278,2023,7.53,396,0,189,14,26,1,0.00,130,40 7,,,29 5,0.21,,,0.00,-,-,2023,cgwb_2023.pdf
1464,,Chhattisgarh,Kanker,,Surkupal,19.4622,81.7538,2023,7.48,509,0,207,46,18,2,0.00,135,46 5,,,53 18,0.15,,,0.00,-,-,2023,cgwb_2023.pdf
1465,,Chhattisgarh,Kanker,,Dudhawa,20.2875,81.7542,2023,7.74,466,0,232,25,6,19,0.00,235,56 23,,,13 2,0.21,,,0.00,-,-,2023,cgwb_2023.pdf
1466,,Chhattisgarh,Kanker,,Murpar,20.2828,81.6447,2023,7.49,672,0,293,60,13,6,0.00,235,62 19,,,51 9,0.18,,,0.00,-,-,2023,cgwb_2023.pdf
1467,,Chhattisgarh,Kawardha,,Banjari,22.1518,81.1121,2023,7.90,584,0,342,11,1,0,0.00,240,46 30,,,19 1,0.02,,,0.00,-,-,2023,cgwb_2023.pdf
1468,,Chhattisgarh,Kawardha,,Chilpi,22.1667,81.0583,2023,6.65,188,0,43,14,0,45,0.00,65,18 5,,,13 1,0.24,,,0.01,-,-,2023,cgwb_2023.pdf
1469,,Chhattisgarh,Kawardha,,Singhari-D,22.2372,81.2825,2023,7.72,408,0,195,18,4,1,0.00,135,30 14,,,30 1,0.09,,,0.00,-,-,2023,cgwb_2023.pdf
1470,,Chhattisgarh,Kawardha,,Bharamdeo-D,22.0681,81.2083,2023,8.02,497,0,250,18,12,0,0.00,185,40 20,,,20 1,0.30,,,0.00,-,-,2023,cgwb_2023.pdf
1471,,Chhattisgarh,Kawardha,,Bodla,22.1611,81.2208,2023,7.58,675,0,366,28,2,12,0.00,250,78 13,,,44 1,0.29,,,0.00,-,-,2023,cgwb_2023.pdf
1472,,Chhattisgarh,Kawardha,,Danganiya,21.9639,81.2042,2023,7.56,1818,0,293,231,333,57,0.00,765,142 98,,,75 2,0.33,,,0.03,-,-,2023,cgwb_2023.pdf
1473,,Chhattisgarh,Kawardha,,Kawardha,22.0072,81.2383,2023,7.52,651,0,329,25,2,18,0.00,290,40 46,,,18 1,0.18,,,0.02,-,-,2023,cgwb_2023.pdf
1474,,Chhattisgarh,Kawardha,,Kharoda Kalan,22.1750,81.3167,2023,7.35,1040,0,415,82,16,21,0.00,380,62 54,,,70 1,0.00,,,0.01,-,-,2023,cgwb_2023.pdf
1475,,Chhattisgarh,Kawardha,,Rajnanwagaon,22.0681,81.2083,2023,7.62,671,0,384,11,1,19,0.00,225,50 24,,,56 1,0.00,,,0.00,-,-,2023,cgwb_2023.pdf
1476,,Chhattisgarh,Kawardha,,Rengakharkhurd,22.0517,81.2199,2023,7.53,908,0,439,53,11,30,0.00,340,42 56,,,60 1,0.00,,,0.02,-,-,2023,cgwb_2023.pdf
1477,,Chhattisgarh,Kawardha,,Pandaria,22.2167,81.4181,2023,7.53,673,0,311,39,23,8,0.00,250,62 23,,,39 1,0.29,,,0.00,-,-,2023,cgwb_2023.pdf
