sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
2089,,MP,Raisen,Sanchi,Sanchi,23.487,77.741,2020,7.6,888,0,334,57,44,12,BDL,337,91,26,32,7.0,0.45,19,577,,,,2020,cgwb_2020.pdf
2090,W232403078330001,MP,Raisen,Silwani,Siarmau,23.401,78.550,2020,7.7,998,0,371,139,10,13,0.1,356,101,25,58,1.1,0.20,26,649,,,,2020,cgwb_2020.pdf
2091,W231800078262302,MP,Raisen,Silwani,Silwani,23.300,78.440,2020,7.4,945,0,401,67,14,18,BDL,381,111,25,36,2.0,0.25,29,614,,,,2020,cgwb_2020.pdf
2092,,MP,Raisen,Begamganj,Sultanganj,23.503,78.555,2020,7.3,1012,0,292,119,22,77,BDL,203,63,11,135,1.6,0.10,31,658,,,,2020,cgwb_2020.pdf
2093,W200515076320501,MP,Raisen,Obaidullaganj,Sultanpur,23.136,77.932,2020,7.7,623,0,243,40,18,13,BDL,262,81,14,15,2.4,0.30,24,405,,,,2020,cgwb_2020.pdf
2094,W230024077382101,MP,Raisen,Obaidullaganj,Tamot,23.007,77.639,2020,7.3,1188,0,395,136,16,16,BDL,426,117,33,69,1.5,0.25,32,772,,,,2020,cgwb_2020.pdf
2095,W230429078304601,MP,Raisen,Udaipura,Udaipura,23.075,78.513,2020,7.5,945,0,316,126,5,43,BDL,312,91,20,64,1.6,0.20,42,614,,,,2020,cgwb_2020.pdf
2096,W235010076565901,MP,Rajgarh,Biaora,Baiheda,23.836,76.95,2020,8.0,848,0,358,49,22,19,0.09,223,26,39,88,1.9,0.91,29,551,,,,2020,cgwb_2020.pdf
2097,W235258076370701,MP,Rajgarh,Sarangpur,Bamangaon,23.883,76.619,2020,7.8,964,0,292,116,32,29,0.10,252,44,35,101,2.1,0.23,36,627,,,,2020,cgwb_2020.pdf
2098,W225500077390401,MP,Rajgarh,Biaora,Barkheda,23.942,76.955,2020,7.5,656,0,200,64,35,27,0.09,193,50,17,59,2.5,0.17,37,426,,,,2020,cgwb_2020.pdf
2099,,MP,Rajgarh,Rajgarh,Bawari,23.986,76.816,2020,7.5,728,0,194,94,23,34,0.14,218,42,28,62,3.1,0.46,28,473,,,,2020,cgwb_2020.pdf
2100,W234757076590501,MP,Rajgarh,Narsinghgarh,Bhagaribungalow,23.799,76.985,2020,7.8,1131,0,340,126,53,41,0.16,342,73,39,99,1.9,0.50,42,735,,,,2020,cgwb_2020.pdf
2101,W235348076271201,MP,Rajgarh,Jirapur,Chhapihera,23.897,76.453,2020,7.2,1101,0,310,114,55,78,0.16,287,38,47,117,1.9,0.29,42,716,,,,2020,cgwb_2020.pdf
2102,,MP,Rajgarh,Narsinghgarh,Ganayari,23.691,77.008,2020,7.5,763,0,188,72,47,69,0.11,213,46,24,72,1.1,0.13,25,496,,,,2020,cgwb_2020.pdf
2103,W101530077553001,MP,Rajgarh,Narsinghgarh,Gandhigram,23.674,77.069,2020,7.6,1264,0,298,141,94,71,0.14,285,62,32,152,4.4,0.45,38,822,,,,2020,cgwb_2020.pdf
2104,W240233076344501,MP,Rajgarh,Khilchipur,Khilchipur,24.043,76.579,2020,7.6,685,0,176,64,73,21,0.17,165,40,16,76,3.2,0.29,41,445,,,,2020,cgwb_2020.pdf
2105,W240748076185003,MP,Rajgarh,Jirapur,Machalpur,24.13,76.314,2020,7.6,1166,0,334,101,60,99,0.15,320,78,30,118,2.9,0.32,26,758,,,,2020,cgwb_2020.pdf
2106,W234210076525701,MP,Rajgarh,Narsinghgarh,Mandawar,23.703,76.883,2020,7.7,1125,0,267,171,54,19,0.09,195,44,21,166,3.2,0.43,19,731,,,,2020,cgwb_2020.pdf
2107,W232928077033701,MP,Rajgarh,Narsinghgarh,Pilukhedi,23.491,77.06,2020,7.8,1089,0,346,114,36,37,0.12,305,62,36,104,4.3,0.66,37,708,,,,2020,cgwb_2020.pdf
2108,W235001076313201,MP,Rajgarh,Sarangpur,Sandavta,23.834,76.526,2020,7.5,648,0,176,67,31,44,0.11,175,34,22,65,1.9,0.35,28,421,,,,2020,cgwb_2020.pdf
2109,,MP,Rajgarh,Sarangpur,Sarangpur,23.569,76.472,2020,7.4,1308,0,389,144,47,65,0.14,370,106,26,119,5.1,0.28,39,850,,,,2020,cgwb_2020.pdf
2110,W233952076374301,MP,Rajgarh,Sarangpur,Udhankheri,23.664,76.629,2020,7.8,889,0,243,97,56,28,0.13,205,36,28,104,1.8,0.69,26,578,,,,2020,cgwb_2020.pdf
2111,W240058076223901,MP,Rajgarh,Jirapur,Zirapur,24.016,76.378,2020,7.7,1677,0,492,186,62,89,0.16,445,76,62,175,4.2,0.16,42,1090,,,,2020,cgwb_2020.pdf
2112,,MP,Ratlam,Alot,Alot,23.758,75.530,2020,7.9,965,0,140,158,45,51,BDL,380,104,29,38,1.5,0.20,23,627,,,,2020,cgwb_2020.pdf
2113,W231834074381601,MP,Ratlam,Bajna,Bajna,23.309,74.638,2020,8.0,1089,0,390,72,15,54,BDL,355,82,36,78,1.0,0.20,26,708,,,,2020,cgwb_2020.pdf
2114,W225500077390401,MP,Ratlam,Piploda,Barkheda,23.625,75.031,2020,7.6,2745,0,275,646,85,48,BDL,795,224,57,258,1.8,0.20,28,1784,,,,2020,cgwb_2020.pdf
2115,W221252075282201,MP,Ratlam,Ratlam,Dhamnod,23.440,74.978,2020,7.4,989,0,159,158,54,30,0.1,300,68,32,79,2.8,0.10,35,643,,,,2020,cgwb_2020.pdf
2116,W231500075062701,MP,Ratlam,Ratlam,Dharad,23.250,75.108,2020,7.8,881,0,262,109,22,24,BDL,160,38,16,128,1.1,0.25,29,573,,,,2020,cgwb_2020.pdf
2117,W234629075063201,MP,Ratlam,Jaora,Dhodhar,23.775,75.109,2020,7.8,1214,0,519,52,42,3,BDL,325,86,27,122,1.7,0.20,44,789,,,,2020,cgwb_2020.pdf
2118,W234455075282901,MP,Ratlam,Alot,Gul Balod,23.749,75.475,2020,8.0,1546,0,421,213,45,37,0.3,325,70,36,199,2.0,0.35,19,1005,,,,2020,cgwb_2020.pdf
2119,W233800075072001,MP,Ratlam,Jaora,Jaora,23.633,75.122,2020,7.4,1867,0,384,304,35,107,BDL,710,250,21,96,1.1,0.10,41,1214,,,,2020,cgwb_2020.pdf
2120,W233655075284101,MP,Ratlam,Alot,Kharwa Kalan,23.615,75.478,2020,7.8,1710,0,512,200,25,52,BDL,515,152,33,142,2.9,0.30,37,1112,,,,2020,cgwb_2020.pdf
2121,W234150075265501,MP,Ratlam,Alot,Malakhera,23.697,75.449,2020,7.9,1826,0,128,445,32,37,BDL,470,112,46,187,4.5,0.45,43,1187,,,,2020,cgwb_2020.pdf
2122,,MP,Ratlam,Ratlam,Mewasa,23.497,75.067,2020,7.6,1102,0,390,99,15,47,BDL,360,102,26,80,1.9,0.30,26,716,,,,2020,cgwb_2020.pdf
2123,W234125075173001,MP,Ratlam,Jaora,Mindli,23.690,75.292,2020,8.0,1365,0,543,77,44,70,BDL,540,162,33,55,2.0,0.10,22,887,,,,2020,cgwb_2020.pdf
2124,W231205075011401,MP,Ratlam,Ratlam,Mundri,23.201,75.021,2020,7.9,1013,0,366,84,10,39,BDL,325,106,15,73,1.6,0.20,34,658,,,,2020,cgwb_2020.pdf
2125,W232717075035801,MP,Ratlam,Ratlam,Namli,23.455,75.066,2020,7.8,1723,0,506,210,22,41,BDL,680,204,41,72,3.9,0.15,28,1120,,,,2020,cgwb_2020.pdf
2126,W163900073310001,MP,Ratlam,Bajna,Rajapur,23.341,74.730,2020,7.5,912,0,397,32,8,10,BDL,350,86,33,27,1.7,0.05,22,593,,,,2020,cgwb_2020.pdf
2127,W114909093023001,MP,Ratlam,Jaora,Ramnagar,23.537,75.255,2020,7.7,1185,0,159,225,15,56,0.1,455,162,12,45,2.2,0.15,45,770,,,,2020,cgwb_2020.pdf
2128,W233646074575101,MP,Ratlam,Piploda,Rankoda,23.613,74.964,2020,8.0,1245,0,421,161,6,45,BDL,195,42,22,185,3.1,0.35,52,809,,,,2020,cgwb_2020.pdf
2129,W231333074502001,MP,Ratlam,Bajna,Raoti,23.227,74.842,2020,8.1,1423,0,433,144,44,77,BDL,545,150,41,62,4.6,0.05,37,925,,,,2020,cgwb_2020.pdf
2130,W231952075024301,MP,Ratlam,Ratlam,Ratlam,23.331,75.045,2020,7.6,1745,0,525,243,24,11,BDL,605,184,35,109,3.9,0.15,23,1134,,,,2020,cgwb_2020.pdf
2131,W230822075125801,MP,Ratlam,Ratlam,Rattagarhkhera,23.139,75.216,2020,8.0,989,0,244,134,14,78,BDL,300,46,45,86,1.2,1.65,41,643,,,,2020,cgwb_2020.pdf
2132,,MP,Ratlam,Sailana,Sailana,23.457,74.933,2020,7.8,1546,0,293,290,28,48,BDL,380,102,30,174,3.1,0.25,26,1005,,,,2020,cgwb_2020.pdf
2133,W232359074531301,MP,Ratlam,Sailana,Saser,23.400,74.887,2020,8.0,998,0,336,87,10,93,BDL,375,84,40,49,2.1,0.05,32,649,,,,2020,cgwb_2020.pdf
2134,W232237075033701,MP,Ratlam,Ratlam,Sejawata,23.377,75.060,2020,7.4,2345,0,397,475,22,86,0.2,910,304,36,112,4.1,0.40,36,1524,,,,2020,cgwb_2020.pdf
2135,W232107074512201,MP,Ratlam,Sailana,Shivgarh,23.349,74.862,2020,7.5,845,0,214,119,29,10,BDL,90,18,11,142,1.8,0.60,29,549,,,,2020,cgwb_2020.pdf
2136,W233958075140701,MP,Ratlam,Jaora,Sindurkiya,23.666,75.235,2020,7.6,1365,0,500,116,9,61,BDL,505,156,28,70,2.1,0.20,35,887,,,,2020,cgwb_2020.pdf
2137,W233449075044801,MP,Ratlam,Piploda,Sohangarh,23.580,75.080,2020,7.4,1142,0,397,57,32,73,BDL,465,112,45,37,1.7,0.05,41,742,,,,2020,cgwb_2020.pdf
2138,W234318075230001,MP,Ratlam,Alot,Tal,23.722,75.383,2020,7.9,2594,0,372,527,14,125,0.2,935,272,62,150,2.5,0.05,23,1686,,,,2020,cgwb_2020.pdf
2139,W233505075104901,MP,Ratlam,Jaora,Ukediya,23.585,75.180,2020,7.6,2685,0,366,567,16,251,0.2,765,252,33,248,6.5,0.25,42,1745,,,,2020,cgwb_2020.pdf
2140,W242530081183001,MP,Rewa,Rewa,Amilki,24.432,81.309,2020,7.4,1279,0,375,237,22,22,BDL,580,150,50,52,1.2,0.48,32,831,,,,2020,cgwb_2020.pdf
2141,W244342081243202,MP,Rewa,Gangeo,Baikunthpur1,24.729,81.407,2020,7.2,676,0,363,40,18,5,BDL,380,104,29,16,2.3,0.61,18,439,,,,2020,cgwb_2020.pdf
2142,,MP,Rewa,Sirmour,Bara,24.821,80.093,2020,7.5,568,0,339,30,27,5,BDL,270,72,22,43,3.2,0.60,16,369,,,,2020,cgwb_2020.pdf
2143,W245823081232801,MP,Rewa,Jawa,Barduhawan,27.944,81.396,2020,7.6,573,0,363,15,8,6,BDL,230,62,18,48,2.6,0.52,19,372,,,,2020,cgwb_2020.pdf
2144,W250649081180701,MP,Rewa,Jawa,Dabhoura,25.115,81.307,2020,7.3,906,0,315,132,22,100,BDL,385,104,30,82,1.8,0.34,22,589,,,,2020,cgwb_2020.pdf
2145,W244055081425301,MP,Rewa,Mauganj,Deotalav,24.679,81.724,2020,7.6,529,0,430,22,24,2,0.1,310,102,13,52,1.1,0.53,26,344,,,,2020,cgwb_2020.pdf
2146,W244505081354501,MP,Rewa,Gangeo,Gangeo,24.725,81.600,2020,7.9,910,0,405,142,12,6,BDL,450,130,30,50,1.6,0.55,23,592,,,,2020,cgwb_2020.pdf
2147,W244856081384201,MP,Rewa,Gangeo,Garh,24.817,81.650,2020,7.9,1157,0,254,215,25,41,BDL,500,138,38,59,2.4,0.54,19,752,,,,2020,cgwb_2020.pdf
2148,W244637082050003,MP,Rewa,Hanumana,Hanumana,24.778,82.093,2020,7.3,781,0,236,120,14,45,BDL,285,72,26,64,1.9,0.35,42,508,,,,2020,cgwb_2020.pdf
2149,W245745081293002,MP,Rewa,Jawa,Jawa1,24.963,81.492,2020,7.6,892,0,303,125,12,98,BDL,470,152,22,20,3.8,0.48,24,580,,,,2020,cgwb_2020.pdf
2150,W245504081402503,MP,Rewa,Teonthar,Katra,24.897,81.673,2020,7.7,1256,0,472,175,25,51,BDL,445,98,49,125,2.1,0.35,29,816,,,,2020,cgwb_2020.pdf
2151,W244232081593301,MP,Rewa,Mauganj,Khatkhari,24.708,81.999,2020,7.6,373,0,169,45,9,23,0.1,155,42,12,43,1.6,0.16,27,242,,,,2020,cgwb_2020.pdf
2152,,MP,Rewa,Teonthar,Kuthla,24.964,81.606,2020,7.9,526,0,309,27,14,26,BDL,250,64,22,45,1.9,0.42,24,342,,,,2020,cgwb_2020.pdf
2153,W180218075305901,MP,Rewa,Hanumana,Madha,24.741,82.046,2020,7.6,420,0,188,47,16,17,BDL,225,72,11,14,2.4,0.12,26,273,,,,2020,cgwb_2020.pdf
2154,W243842081323601,MP,Rewa,Gangeo,Mangawan,24.679,81.552,2020,7.8,724,0,436,102,34,8,BDL,475,118,44,53,2.1,0.35,34,471,,,,2020,cgwb_2020.pdf
2155,W244500081531001,MP,Rewa,Mauganj,Pahadi,24.747,81.884,2020,7.9,1603,0,242,427,12,51,BDL,580,172,36,114,1.7,0.27,27,1042,,,,2020,cgwb_2020.pdf
2156,W244236082063301,MP,Rewa,Hanumana,Pratapganj,24.710,82.110,2020,7.3,601,0,182,82,24,35,BDL,270,72,22,26,1.9,0.16,16,391,,,,2020,cgwb_2020.pdf
2157,W243119081232301,MP,Rewa,Rewa,Reethi,24.522,81.385,2020,7.2,2071,0,944,222,42,4,BDL,780,292,12,156,2.3,0.38,36,1346,,,,2020,cgwb_2020.pdf
2158,W243604081212301,MP,Rewa,Rewa,Sagra,24.611,81.362,2020,7.6,1632,0,617,80,32,9,BDL,610,204,24,42,2.5,0.30,41,1061,,,,2020,cgwb_2020.pdf
2159,W244746081090701,MP,Rewa,Sirmour,Semaria2,24.796,81.151,2020,7.3,1478,0,321,187,15,179,BDL,540,112,63,72,1.6,0.54,29,961,,,,2020,cgwb_2020.pdf
2160,W250149081215301,MP,Rewa,Jawa,Senhuda,25.013,81.370,2020,7.6,739,0,369,35,34,12,BDL,310,86,23,45,1.9,0.91,35,480,,,,2020,cgwb_2020.pdf
2161,W245002081215502,MP,Rewa,Sirmour,Sirmaur1,24.834,81.364,2020,7.3,981,0,454,180,18,75,0.1,410,72,56,154,2.3,0.43,19,638,,,,2020,cgwb_2020.pdf
2162,,MP,Rewa,Teonthar,Sohagi,24.981,81.690,2020,7.4,678,0,309,15,16,34,BDL,320,112,10,14,2.5,0.81,26,441,,,,2020,cgwb_2020.pdf
2163,W244021081381201,MP,Rewa,Gangeo,Tikura,24.674,81.689,2020,7.6,752,0,363,52,9,21,BDL,375,118,19,19,3.2,0.62,23,489,,,,2020,cgwb_2020.pdf
2164,W241444078255801,MP,Sagar,Malthon,Bamhori Lal,24.246,78.433,2020,7.0,2052,0,480,377,128,54,0.5,865,204,86,58,37.2,0.20,33,1334,,,,2020,cgwb_2020.pdf
2165,,MP,Sagar,Banda,Banda,24.046,78.967,2020,7.5,1245,0,371,127,72,106,0.2,340,98,23,118,23.2,0.05,30,809,,,,2020,cgwb_2020.pdf
2166,W240230078382301,MP,Sagar,Malthon,Bandri,24.042,78.640,2020,7.7,1627,0,456,197,102,71,3.2,480,122,43,109,73.5,0.20,37,1058,,,,2020,cgwb_2020.pdf
2167,W234254078422101,MP,Sagar,Jaisinagar,Baroda,23.715,78.706,2020,7.5,1302,0,401,165,66,5,0.2,495,120,47,69,2.2,0.10,56,846,,,,2020,cgwb_2020.pdf
2168,W232500074230001,MP,Sagar,Malthon,Barodia,24.216,78.583,2020,7.7,1288,0,480,112,74,54,BDL,550,184,22,29,31.2,0.05,77,837,,,,2020,cgwb_2020.pdf
2169,W240259078444501,MP,Sagar,Banda,Behrol,24.050,78.746,2020,7.3,865,0,292,62,52,48,BDL,330,98,21,49,1.6,0.05,26,562,,,,2020,cgwb_2020.pdf
2170,W234822078381701,MP,Sagar,Jaisinagar,Bhapel,23.806,78.638,2020,7.7,989,0,304,97,34,59,0.2,355,86,34,62,1.2,0.30,30,643,,,,2020,cgwb_2020.pdf
2171,W240803079010001,MP,Sagar,Banda,Dalpatpur,24.134,79.017,2020,7.6,1145,0,450,122,22,17,BDL,460,132,32,44,1.5,0.20,65,744,,,,2020,cgwb_2020.pdf
2172,,MP,Sagar,Deori,Deorikhas,23.386,79.016,2020,7.1,1307,0,401,177,34,53,BDL,505,144,35,64,1.1,0.30,43,850,,,,2020,cgwb_2020.pdf
2173,W234702079074401,MP,Sagar,Rehli,Garhakota,23.784,79.129,2020,7.5,1503,0,450,90,145,146,0.1,550,176,27,88,1.2,0.10,21,977,,,,2020,cgwb_2020.pdf
2174,W205750082490801,MP,Sagar,Shahgarh,Hirapur,24.366,79.211,2020,7.6,865,0,255,52,48,77,BDL,305,60,38,51,1.1,0.15,18,562,,,,2020,cgwb_2020.pdf
2175,,MP,Sagar,Rahatgarh,Hurra,23.728,78.405,2020,7.4,1265,0,346,162,16,61,BDL,395,60,60,102,1.1,0.10,77,822,,,,2020,cgwb_2020.pdf
2176,W235824078285501,MP,Sagar,Rahatgarh,Jaruakhera,23.973,78.482,2020,7.3,1465,0,407,205,32,21,BDL,565,142,51,73,1.1,0.05,43,952,,,,2020,cgwb_2020.pdf
2177,W232514078482001,MP,Sagar,Kesli,Kesli,23.421,78.806,2020,7.6,1233,0,322,87,38,252,0.2,310,66,35,138,1.2,0.30,55,801,,,,2020,cgwb_2020.pdf
2178,W235623078411101,MP,Sagar,Sagar,Khajuria,23.940,78.686,2020,7.7,2842,0,322,780,46,28,BDL,1155,312,91,111,5.9,0.15,49,1847,,,,2020,cgwb_2020.pdf
2179,W241204078214701,MP,Sagar,Malthon,Khimlasa,24.201,78.363,2020,7.6,1575,0,492,140,126,27,BDL,505,168,21,132,1.2,0.45,31,1024,,,,2020,cgwb_2020.pdf
2180,W240222078200001,MP,Sagar,Khurai,Khurai,24.039,78.333,2020,7.9,1189,0,377,170,18,36,BDL,395,52,64,87,1.3,0.50,39,773,,,,2020,cgwb_2020.pdf
2181,W241635078325801,MP,Sagar,Malthon,Naktapur,24.276,78.549,2020,7.4,965,0,298,115,44,35,0.1,360,44,61,52,1.5,0.25,19,627,,,,2020,cgwb_2020.pdf
2182,,MP,Sagar,Rahatgarh,Naryawali,23.906,78.593,2020,7.3,1021,0,419,35,39,38,BDL,295,64,33,92,1.6,0.20,37,664,,,,2020,cgwb_2020.pdf
2183,W232902078534501,MP,Sagar,Kesli,Nayanagar,23.484,78.896,2020,7.6,1032,0,492,15,10,109,BDL,310,44,49,82,1.1,0.10,40,671,,,,2020,cgwb_2020.pdf
2184,W234731079041401,MP,Sagar,Rehli,Parsiya,23.792,79.071,2020,7.3,987,0,310,37,29,175,BDL,235,32,38,112,1.2,0.25,19,642,,,,2020,cgwb_2020.pdf
2185,,MP,Sagar,Sagar,Parsoria,23.854,78.936,2020,7.7,1812,0,249,375,110,6,BDL,820,198,79,36,1.3,0.05,43,1178,,,,2020,cgwb_2020.pdf
2186,W234715078250501,MP,Sagar,Rahatgarh,Rahatgarh,23.788,78.418,2020,7.6,1021,0,352,115,52,18,0.3,395,90,41,42,2.1,0.10,56,664,,,,2020,cgwb_2020.pdf
2187,W233826079035501,MP,Sagar,Rehli,Rehli,23.641,79.065,2020,7.2,689,0,304,45,14,9,BDL,310,62,38,9,1.8,0.30,24,448,,,,2020,cgwb_2020.pdf
2188,W241054079013001,MP,Sagar,Shahgarh,Rurawan,24.182,79.025,2020,7.5,612,0,225,27,12,26,BDL,130,24,17,65,1.9,0.05,21,398,,,,2020,cgwb_2020.pdf
2189,W141000075020001,MP,Sagar,Sagar,Sagar,23.833,78.833,2020,7.7,1022,0,413,65,46,8,BDL,320,62,40,91,2.1,0.20,39,664,,,,2020,cgwb_2020.pdf
2190,W234410078351901,MP,Sagar,Jaisinagar,Sarkhedi,23.736,78.589,2020,7.4,1188,0,310,152,26,52,0.1,485,100,57,46,1.5,0.35,62,772,,,,2020,cgwb_2020.pdf
2191,W241911079071001,MP,Sagar,Shahgarh,Shahgarh1,24.320,79.119,2020,7.9,912,0,377,27,82,5,BDL,255,60,26,83,2.1,0.30,28,593,,,,2020,cgwb_2020.pdf
2192,W212730079502501,MP,Sagar,Jaisinagar,Sihora,23.798,78.561,2020,7.4,892,0,419,47,21,2,0.1,295,80,23,65,3.2,0.15,47,580,,,,2020,cgwb_2020.pdf
2193,W233015078570801,MP,Sagar,Deori,Silarpur,23.504,78.952,2020,7.6,844,0,352,52,18,28,BDL,410,80,51,8,1.8,0.10,58,549,,,,2020,cgwb_2020.pdf
2194,W241852080583202,MP,Satna,Amarpatan,Amarpatan1,24.314,80.976,2020,7.3,1738,0,323,302,56,34,0.45,695,174,63,70,2.6,0.64,45,1130,,,,2020,cgwb_2020.pdf
2195,,MP,Satna,Maihar,Amdara,24.104,80.576,2020,7.4,1227,0,342,142,33,61,0.12,435,118,34,75,2.4,0.32,41,798,,,,2020,cgwb_2020.pdf
2196,W250015080480001,MP,Satna,Majhgawan,Babupur,25.004,80.800,2020,7.6,696,0,372,10,12,9,0.08,320,66,38,9,2.6,0.24,36,452,,,,2020,cgwb_2020.pdf
2197,W244014080471201,MP,Satna,Sohawal,Barakalan,24.671,80.787,2020,7.2,1915,0,433,375,14,7,0.23,800,224,58,63,3.8,0.46,51,1245,,,,2020,cgwb_2020.pdf
2198,W243435080410301,MP,Satna,Nagod,Barethia,24.576,80.684,2020,7.6,979,0,403,55,28,18,0.09,390,78,47,41,3.7,0.92,39,636,,,,2020,cgwb_2020.pdf
2199,W240957080491501,MP,Satna,Maihar,Bhadanpur New,24.166,80.821,2020,7.4,855,0,281,62,33,46,0.05,350,94,28,19,22.1,0.46,36,556,,,,2020,cgwb_2020.pdf
2200,W242931080512801,MP,Satna,Unchehara,Bhatanwara New,24.492,80.858,2020,7.4,1104,0,268,140,61,17,0.11,450,124,34,42,1.7,0.32,44,718,,,,2020,cgwb_2020.pdf
2201,W244751080581101,MP,Satna,Majhgawan,Birsinghpur,24.798,80.970,2020,8.0,881,0,366,50,21,4,0.08,375,80,43,25,3.5,0.64,29,573,,,,2020,cgwb_2020.pdf
2202,W250400080490001,MP,Satna,Majhgawan,Chitrakoot,25.067,80.817,2020,7.6,1151,0,415,125,16,27,0.05,380,78,45,84,2.2,0.29,36,748,,,,2020,cgwb_2020.pdf
2203,W242318080550001,MP,Satna,Rampur Baghelan,Chorhata,24.388,80.917,2020,7.8,714,0,146,130,26,15,0.07,305,82,24,21,2.1,0.33,42,464,,,,2020,cgwb_2020.pdf
2204,W245842080475201,MP,Satna,Majhgawan,Chowraha,24.978,80.798,2020,8.5,649,36,110,67,59,25,0.05,215,38,29,36,20.0,0.21,37,422,,,,2020,cgwb_2020.pdf
2205,,MP,Satna,Nagod,Dureha,24.451,80.461,2020,8.4,497,48,128,42,4,11,0.08,125,22,17,52,3.9,0.81,27,323,,,,2020,cgwb_2020.pdf
2206,W241415081020601,MP,Satna,Ramnagar,Gorsari,24.238,81.035,2020,7.5,529,0,262,15,12,3,0.16,230,68,15,12,2.3,0.70,37,344,,,,2020,cgwb_2020.pdf
2207,W182720076052901,MP,Satna,Ramnagar,Govindpur,24.230,81.183,2020,7.6,644,0,275,37,17,10,0.05,260,66,23,22,5.4,0.95,29,419,,,,2020,cgwb_2020.pdf
2208,W244423080520201,MP,Satna,Majhgawan,Jaitwara,24.740,80.867,2020,7.8,1034,0,439,62,14,25,0.09,385,80,45,56,2.0,0.55,45,672,,,,2020,cgwb_2020.pdf
2209,W242955080301501,MP,Satna,Nagod,Jaso,24.499,80.504,2020,7.7,894,0,390,45,21,11,0.09,335,54,49,47,1.9,0.80,39,581,,,,2020,cgwb_2020.pdf
2210,W244355080410801,MP,Satna,Sohawal,Jhali,24.732,80.686,2020,8.0,1320,0,610,72,13,8,0.23,450,54,77,91,1.8,1.09,40,858,,,,2020,cgwb_2020.pdf
2211,W240015080253301,MP,Satna,Maihar,Jhukehi,24.004,80.426,2020,7.5,1221,0,329,197,17,9,0.09,395,92,40,93,2.1,0.63,46,794,,,,2020,cgwb_2020.pdf
2212,W240926080561801,MP,Satna,Ramnagar,Jowa,24.157,80.938,2020,7.9,703,0,256,35,54,4,0.08,285,64,30,24,7.3,1.15,33,457,,,,2020,cgwb_2020.pdf
2213,W242110081022001,MP,Satna,Amarpatan,Kakra,24.353,81.039,2020,7.7,945,0,214,167,32,12,0.08,405,96,40,27,1.7,0.85,36,614,,,,2020,cgwb_2020.pdf
2214,W242913081114201,MP,Satna,Amarpatan,Kemar,24.487,81.195,2020,7.6,852,0,244,120,25,5,0.08,335,86,29,37,3.1,0.52,43,554,,,,2020,cgwb_2020.pdf
2215,,MP,Satna,Sohawal,Kothi,24.747,80.777,2020,8.4,715,36,256,35,18,9,0.09,235,22,44,53,1.4,0.75,25,465,,,,2020,cgwb_2020.pdf
2216,W241017080403801,MP,Satna,Maihar,Kusendi,24.171,80.677,2020,7.7,975,0,342,82,35,16,0.07,235,56,23,111,3.7,0.47,34,634,,,,2020,cgwb_2020.pdf
2217,W241536080454001,MP,Satna,Maihar,Maihar New,24.260,80.761,2020,7.3,1550,0,354,230,83,25,0.08,590,112,75,74,12.2,0.59,46,1008,,,,2020,cgwb_2020.pdf
2218,W245438080484801,MP,Satna,Majhgawan,Majhagawa,24.911,80.813,2020,7.7,905,0,299,67,29,52,0.14,360,56,54,36,5.8,0.83,44,588,,,,2020,cgwb_2020.pdf
2219,W242638081070501,MP,Satna,Amarpatan,Mauhari Katra,24.444,81.118,2020,7.4,1221,0,232,177,55,77,0.11,455,94,54,64,5.6,0.25,39,794,,,,2020,cgwb_2020.pdf
2220,W191332083333201,MP,Satna,Amarpatan,Mukundpur,24.423,81.247,2020,7.8,732,0,256,82,25,5,0.18,305,62,36,24,2.1,0.57,28,476,,,,2020,cgwb_2020.pdf
2221,W250103080411001,MP,Satna,Majhgawan,Nakaila,25.018,80.686,2020,7.5,568,0,214,42,18,24,0.22,225,72,11,23,1.3,0.59,30,369,,,,2020,cgwb_2020.pdf
2222,W241638080502801,MP,Satna,Maihar,Naraura,24.277,80.841,2020,7.5,605,0,188,57,29,9,0.08,257,67,22,16,2.8,0.50,44,393,,,,2020,cgwb_2020.pdf
2223,W242330080325001,MP,Satna,Unchehara,Pahari,24.392,80.547,2020,7.3,655,0,133,75,24,89,0.05,267,67,24,22,3.6,0.11,49,426,,,,2020,cgwb_2020.pdf
2224,W250637080465801,MP,Satna,Majhgawan,Paldeo,25.110,80.783,2020,7.5,1415,0,369,185,17,111,0.27,540,81,82,64,13.9,0.33,52,920,,,,2020,cgwb_2020.pdf
2225,,MP,Satna,Unchehara,Paras Maniya,24.350,80.616,2020,7.8,560,0,175,47,11,36,0.15,208,65,11,29,2.1,0.29,28,364,,,,2020,cgwb_2020.pdf
2226,W243040081032302,MP,Satna,Rampur Baghelan,Rampur1,24.511,81.056,2020,7.5,1030,0,218,182,30,6,0.08,401,85,46,44,2.9,0.41,36,670,,,,2020,cgwb_2020.pdf
2227,W240735080520501,MP,Satna,Maihar,Rivara,24.126,80.868,2020,7.5,759,0,266,42,46,30,0.08,342,71,40,13,3.2,0.61,41,493,,,,2020,cgwb_2020.pdf
2228,W240206080272101,MP,Satna,Maihar,Sabhaganj,24.035,80.456,2020,7.9,475,0,157,42,19,14,0.08,163,34,19,27,7.8,0.47,35,309,,,,2020,cgwb_2020.pdf
